,Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
129383,2013-04-27,,6.0,4889.0,399.0,1.0,0.0,0,0.0,,,,,,,,,
129404,2013-04-27,,6.0,4698.0,,1.0,0.0,0,0.0,,,,,,,,,
129461,2013-04-27,,6.0,6211.0,683.0,1.0,0.0,0,0.0,,,,,,,,,
129478,2013-04-27,,6.0,2361.0,293.0,1.0,0.0,0,0.0,,,,,,,,,
129634,2013-04-27,,6.0,9730.0,1163.0,1.0,0.0,0,0.0,,,,,,,,,
129657,2013-04-27,,6.0,5589.0,614.0,1.0,0.0,0,0.0,,,,,,,,,
129723,2013-04-27,,6.0,2203.0,229.0,1.0,0.0,0,0.0,,,,,,,,,
129729,2013-04-27,,6.0,2245.0,251.0,1.0,0.0,0,0.0,,,,,,,,,
129753,2013-04-27,,6.0,3654.0,378.0,1.0,0.0,0,0.0,,,,,,,,,
129799,2013-04-27,,6.0,8281.0,1119.0,1.0,0.0,0,0.0,,,,,,,,,
129809,2013-04-27,,6.0,6317.0,927.0,1.0,0.0,0,0.0,,,,,,,,,
129821,2013-04-27,,6.0,3007.0,345.0,1.0,0.0,0,0.0,,,,,,,,,
129864,2013-04-27,,6.0,5145.0,748.0,1.0,0.0,0,0.0,,,,,,,,,
129868,2013-04-27,,6.0,5178.0,472.0,1.0,0.0,0,0.0,,,,,,,,,
129886,2013-04-27,,6.0,5865.0,474.0,1.0,0.0,0,0.0,,,,,,,,,
129892,2013-04-27,,6.0,4954.0,459.0,1.0,0.0,0,0.0,,,,,,,,,
129904,2013-04-27,,6.0,3433.0,426.0,1.0,0.0,0,0.0,,,,,,,,,
129910,2013-04-27,,6.0,4391.0,675.0,1.0,0.0,0,0.0,,,,,,,,,
129933,2013-04-27,,6.0,,528.0,1.0,0.0,0,0.0,,,,,,,,,
129949,2013-04-27,,6.0,8268.0,1314.0,1.0,0.0,0,0.0,,,,,,,,,
129959,2013-04-27,,6.0,6119.0,936.0,1.0,0.0,0,0.0,,,,,,,,,
129985,2013-04-27,,6.0,1198.0,182.0,1.0,0.0,0,0.0,,,,,,,,,
130004,2013-04-27,,6.0,11935.0,891.0,1.0,0.0,0,0.0,,,,,,,,,
130110,2013-04-27,,6.0,5352.0,775.0,1.0,0.0,0,0.0,,,,,,,,,
130111,2013-04-27,,6.0,4802.0,802.0,1.0,0.0,0,0.0,,,,,,,,,
130113,2013-04-27,,6.0,5493.0,,1.0,0.0,0,0.0,,,,,,,,,
130145,2013-04-27,,6.0,6992.0,668.0,1.0,0.0,0,0.0,,,,,,,,,
130159,2013-04-27,,6.0,5243.0,624.0,1.0,0.0,0,0.0,,,,,,,,,
130172,2013-04-27,,,10280.0,1494.0,1.0,0.0,0,0.0,,,,,,,,,
130193,2013-04-27,,6.0,10203.0,1166.0,1.0,0.0,0,0.0,,,,,,,,,
130207,2013-04-27,,6.0,5976.0,861.0,1.0,0.0,0,0.0,,,,,,,,,
130261,2013-04-27,,6.0,6496.0,973.0,1.0,0.0,,0.0,,,,,,,,,
130283,2013-04-27,,6.0,3788.0,401.0,1.0,0.0,0,0.0,,,,,,,,,
130296,2013-04-27,,6.0,6111.0,524.0,1.0,0.0,0,0.0,,,,,,,,,
130351,2013-04-27,,6.0,6690.0,630.0,1.0,0.0,0,0.0,,,,,,,,,
130376,2013-04-27,,6.0,3029.0,377.0,1.0,0.0,0,0.0,,,,,,,,,
130377,2013-04-27,,6.0,5594.0,493.0,1.0,0.0,0,0.0,,,,,,,,,
130406,2013-04-27,,6.0,4219.0,345.0,1.0,0.0,0,0.0,,,,,,,,,
130419,2013-04-27,,6.0,4624.0,592.0,1.0,0.0,,0.0,,,,,,,,,
130443,2013-04-27,,6.0,4294.0,685.0,1.0,0.0,0,0.0,,,,,,,,,
130491,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130532,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130616,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130637,2013-04-28,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
130720,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130748,2013-04-28,,7.0,11625.0,1570.0,1.0,0.0,0,0.0,,,,,,,,,
130768,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130891,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130897,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130904,2013-04-28,,7.0,1734.0,239.0,1.0,0.0,0,0.0,,,,,,,,,
130933,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
130993,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131029,2013-04-28,,7.0,0.0,0.0,0.0,,,0.0,,,,,,,,,
131044,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131045,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131075,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131084,2013-04-28,,7.0,1511.0,178.0,1.0,0.0,0,0.0,,,,,,,,,
131101,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131108,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131220,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131239,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,
131252,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131278,2013-04-28,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131303,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131315,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131363,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131417,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131431,2013-04-28,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
131479,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131539,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131556,2013-04-28,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
131617,2013-04-29,,1.0,9972.0,898.0,1.0,1.0,0,0.0,,,,,,,,,
131684,2013-04-29,,1.0,20084.0,,1.0,1.0,0,0.0,,,,,,,,,
131732,2013-04-29,,1.0,11422.0,1292.0,1.0,1.0,0,,,,,,,,,,
131743,2013-04-29,,1.0,7758.0,638.0,1.0,1.0,0,0.0,,,,,,,,,
131752,2013-04-29,,1.0,7039.0,516.0,1.0,1.0,0,0.0,,,,,,,,,
131756,2013-04-29,,1.0,4323.0,324.0,1.0,1.0,0,0.0,,,,,,,,,
131818,2013-04-29,,1.0,7204.0,878.0,1.0,1.0,0,0.0,,,,,,,,,
131857,2013-04-29,,1.0,8953.0,,1.0,1.0,0,0.0,,,,,,,,,
131929,2013-04-29,,1.0,9796.0,1054.0,1.0,1.0,0,0.0,,,,,,,,,
131933,2013-04-29,,1.0,9629.0,1000.0,1.0,1.0,0,0.0,,,,,,,,,
131980,2013-04-29,,1.0,7460.0,816.0,1.0,1.0,0,0.0,,,,,,,,,
132006,2013-04-29,,1.0,6099.0,541.0,1.0,1.0,0,0.0,,,,,,,,,
132042,2013-04-29,,1.0,9122.0,1150.0,1.0,1.0,0,0.0,,,,,,,,,
132082,2013-04-29,,1.0,10655.0,1024.0,1.0,1.0,0,0.0,,,,,,,,,
132100,2013-04-29,,1.0,8787.0,687.0,1.0,1.0,0,0.0,,,,,,,,,
132131,2013-04-29,,1.0,10331.0,1182.0,1.0,1.0,0,0.0,,,,,,,,,
132185,2013-04-29,,1.0,15880.0,1413.0,1.0,1.0,0,0.0,,,,,,,,,
132197,2013-04-29,,1.0,8705.0,1038.0,1.0,1.0,0,0.0,,,,,,,,,
132216,2013-04-29,,1.0,22113.0,1370.0,1.0,1.0,0,0.0,,,,,,,,,
132239,2013-04-29,,1.0,9807.0,988.0,1.0,1.0,0,0.0,,,,,,,,,
132251,2013-04-29,,1.0,7522.0,920.0,1.0,1.0,0,0.0,,,,,,,,,
132263,2013-04-29,,1.0,7774.0,955.0,1.0,1.0,0,0.0,,,,,,,,,
132268,2013-04-29,,1.0,7923.0,584.0,1.0,1.0,0,0.0,,,,,,,,,
132418,2013-04-29,,1.0,5010.0,532.0,1.0,1.0,0,0.0,,,,,,,,,
132440,2013-04-29,,1.0,,971.0,1.0,1.0,0,0.0,,,,,,,,,
132448,2013-04-29,,1.0,9984.0,943.0,1.0,1.0,0,0.0,,,,,,,,,
132503,2013-04-29,,1.0,4724.0,396.0,1.0,1.0,0,0.0,,,,,,,,,
132513,2013-04-29,,1.0,8650.0,981.0,1.0,1.0,0,0.0,,,,,,,,,
132589,2013-04-29,,1.0,6591.0,735.0,1.0,1.0,0,0.0,,,,,,,,,
132649,2013-04-29,,,7242.0,809.0,1.0,1.0,0,0.0,,,,,,,,,
132674,2013-04-29,,1.0,11336.0,855.0,1.0,1.0,0,0.0,,,,,,,,,
132711,2013-04-30,,2.0,5616.0,1396.0,1.0,1.0,0,0.0,,,,,,,,,
132735,2013-04-30,,2.0,9141.0,,1.0,1.0,0,0.0,,,,,,,,,
132741,2013-04-30,,2.0,22986.0,2739.0,1.0,1.0,0,0.0,,,,,,,,,
132763,2013-04-30,,,6104.0,685.0,1.0,1.0,0,0.0,,,,,,,,,
132876,2013-04-30,,,15349.0,1959.0,1.0,1.0,0,0.0,,,,,,,,,
132887,2013-04-30,,2.0,6593.0,690.0,1.0,1.0,0,0.0,,,,,,,,,
132968,2013-04-30,,2.0,11504.0,1182.0,,1.0,0,0.0,,,,,,,,,
133077,2013-04-30,,2.0,9692.0,626.0,1.0,1.0,0,0.0,,,,,,,,,
133127,2013-04-30,,2.0,6976.0,866.0,1.0,1.0,0,0.0,,,,,,,,,
133130,2013-04-30,,2.0,7099.0,674.0,1.0,1.0,0,0.0,,,,,,,,,
133173,2013-04-30,,2.0,11367.0,1167.0,1.0,1.0,0,0.0,,,,,,,,,
133179,2013-04-30,,2.0,5810.0,582.0,1.0,1.0,0,0.0,,,,,,,,,
133181,2013-04-30,,2.0,10028.0,1138.0,1.0,1.0,0,0.0,,,,,,,,,
133263,2013-04-30,,2.0,10137.0,1093.0,1.0,1.0,0,0.0,,,,,,,,,
133283,2013-04-30,,2.0,9895.0,1155.0,1.0,1.0,0,0.0,,,,,,,,,
133327,2013-04-30,,2.0,9932.0,877.0,1.0,1.0,0,0.0,,,,,,,,,
133339,2013-04-30,,2.0,8613.0,903.0,1.0,1.0,0,0.0,,,,,,,,,
133345,2013-04-30,,2.0,11388.0,1098.0,1.0,1.0,0,0.0,,,,,,,,,
133358,2013-04-30,,2.0,12392.0,1350.0,1.0,1.0,0,0.0,,,,,,,,,
133373,2013-04-30,,2.0,6026.0,559.0,1.0,1.0,0,0.0,,,,,,,,,
133504,2013-04-30,,2.0,21083.0,2183.0,1.0,1.0,0,0.0,,,,,,,,,
133692,2013-04-30,,2.0,8771.0,845.0,1.0,1.0,0,0.0,,,,,,,,,
133698,2013-04-30,,2.0,7998.0,962.0,1.0,,0,0.0,,,,,,,,,
133707,2013-04-30,,2.0,12503.0,1020.0,1.0,1.0,0,0.0,,,,,,,,,
133727,2013-04-30,,2.0,7512.0,688.0,1.0,,0,0.0,,,,,,,,,
133751,2013-04-30,,2.0,7337.0,509.0,1.0,1.0,0,0.0,,,,,,,,,
133764,2013-04-30,,,7344.0,774.0,1.0,1.0,0,0.0,,,,,,,,,
133768,2013-04-30,,2.0,12292.0,990.0,1.0,1.0,0,0.0,,,,,,,,,
133827,2013-05-01,,3.0,,0.0,0.0,1.0,a,0.0,,,,,,,,,
133832,2013-05-01,,3.0,0.0,0.0,0.0,,a,0.0,,,,,,,,,
133838,2013-05-01,,,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
133843,2013-05-01,,3.0,0.0,0.0,0.0,,a,0.0,,,,,,,,,
133855,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
133898,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134042,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134050,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134091,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134153,2013-05-01,,3.0,0.0,0.0,,1.0,a,0.0,,,,,,,,,
134174,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134183,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134187,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134190,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134199,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134214,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134281,2013-05-01,,3.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,
134325,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134360,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134383,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134468,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134478,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134526,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134546,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134586,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134601,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134648,2013-05-01,,3.0,0.0,,0.0,1.0,a,0.0,,,,,,,,,
134674,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134724,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134733,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134743,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134760,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134790,2013-05-01,,3.0,0.0,0.0,,1.0,a,0.0,,,,,,,,,
134818,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134851,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134867,2013-05-01,,3.0,0.0,0.0,0.0,1.0,a,0.0,,,,,,,,,
134959,2013-05-02,,4.0,5304.0,588.0,1.0,1.0,0,0.0,,,,,,,,,
134964,2013-05-02,,4.0,11323.0,1483.0,1.0,1.0,0,0.0,,,,,,,,,
134968,2013-05-02,,4.0,12960.0,1399.0,1.0,1.0,0,0.0,,,,,,,,,
135001,2013-05-02,,,5723.0,798.0,1.0,1.0,0,0.0,,,,,,,,,
135097,2013-05-02,,4.0,16676.0,1971.0,1.0,1.0,0,0.0,,,,,,,,,
135123,2013-05-02,,4.0,12787.0,1413.0,1.0,1.0,0,0.0,,,,,,,,,
135152,2013-05-02,,4.0,15024.0,2313.0,1.0,1.0,0,,,,,,,,,,
135174,2013-05-02,,4.0,16340.0,1954.0,1.0,1.0,0,0.0,,,,,,,,,
135302,2013-05-02,,4.0,5011.0,582.0,1.0,1.0,0,0.0,,,,,,,,,
135378,2013-05-02,,4.0,7391.0,808.0,1.0,1.0,0,0.0,,,,,,,,,
135411,2013-05-02,,4.0,9505.0,1086.0,1.0,1.0,0,0.0,,,,,,,,,
135423,2013-05-02,,4.0,9555.0,937.0,1.0,1.0,0,0.0,,,,,,,,,
135460,2013-05-02,,4.0,9503.0,914.0,1.0,1.0,0,0.0,,,,,,,,,
135502,2013-05-02,,4.0,8647.0,812.0,,1.0,0,0.0,,,,,,,,,
135509,2013-05-02,,4.0,13235.0,1806.0,1.0,1.0,0,0.0,,,,,,,,,
135517,2013-05-02,,4.0,6233.0,777.0,1.0,1.0,0,0.0,,,,,,,,,
135523,2013-05-02,,4.0,6322.0,529.0,1.0,1.0,0,0.0,,,,,,,,,
135539,2013-05-02,,4.0,7578.0,599.0,1.0,1.0,0,0.0,,,,,,,,,
135544,2013-05-02,,4.0,7947.0,1148.0,1.0,1.0,0,0.0,,,,,,,,,
135545,2013-05-02,,4.0,,834.0,1.0,1.0,0,0.0,,,,,,,,,
135547,2013-05-02,,4.0,8436.0,566.0,1.0,1.0,0,0.0,,,,,,,,,
135583,2013-05-02,,4.0,6945.0,625.0,1.0,1.0,0,0.0,,,,,,,,,
135629,2013-05-02,,4.0,12091.0,1349.0,1.0,1.0,0,0.0,,,,,,,,,
135639,2013-05-02,,4.0,11547.0,1478.0,1.0,1.0,0,1.0,,,,,,,,,
135646,2013-05-02,,4.0,9209.0,1316.0,1.0,1.0,0,0.0,,,,,,,,,
135661,2013-05-02,,4.0,8479.0,859.0,1.0,1.0,0,0.0,,,,,,,,,
135746,2013-05-02,,4.0,11873.0,1372.0,1.0,1.0,0,0.0,,,,,,,,,
135800,2013-05-02,,4.0,14660.0,1251.0,1.0,1.0,0,0.0,,,,,,,,,
135807,2013-05-02,,4.0,11818.0,976.0,1.0,1.0,0,0.0,,,,,,,,,
135817,2013-05-02,,4.0,9995.0,818.0,1.0,1.0,0,0.0,,,,,,,,,
135830,2013-05-02,,4.0,,610.0,1.0,1.0,0,0.0,,,,,,,,,
135884,2013-05-02,,,11392.0,790.0,1.0,1.0,0,0.0,,,,,,,,,
135928,2013-05-02,,4.0,6457.0,551.0,,1.0,0,0.0,,,,,,,,,
135932,2013-05-02,,4.0,7695.0,989.0,1.0,1.0,0,0.0,,,,,,,,,
136020,2013-05-02,,4.0,9858.0,1153.0,1.0,1.0,0,0.0,,,,,,,,,
136040,2013-05-03,,5.0,11027.0,758.0,1.0,1.0,0,0.0,,,,,,,,,
136071,2013-05-03,,5.0,,320.0,1.0,1.0,0,0.0,,,,,,,,,
136072,2013-05-03,,5.0,5862.0,463.0,1.0,1.0,0,0.0,,,,,,,,,
136124,2013-05-03,,5.0,6843.0,583.0,1.0,1.0,0,0.0,,,,,,,,,
136183,2013-05-03,,5.0,5400.0,654.0,1.0,1.0,0,0.0,,,,,,,,,
136209,2013-05-03,,5.0,5698.0,662.0,1.0,1.0,0,1.0,,,,,,,,,
136255,2013-05-03,,5.0,4778.0,444.0,1.0,1.0,0,0.0,,,,,,,,,
136293,2013-05-03,,5.0,9731.0,,,1.0,0,0.0,,,,,,,,,
136347,2013-05-03,,5.0,6127.0,598.0,1.0,1.0,0,0.0,,,,,,,,,
136392,2013-05-03,,5.0,7035.0,927.0,1.0,1.0,0,0.0,,,,,,,,,
136509,2013-05-03,,5.0,7221.0,738.0,1.0,1.0,0,0.0,,,,,,,,,
136522,2013-05-03,,5.0,10132.0,1204.0,1.0,,0,0.0,,,,,,,,,
136543,2013-05-03,,5.0,6985.0,560.0,,1.0,0,0.0,,,,,,,,,
136573,2013-05-03,,5.0,7708.0,1002.0,1.0,1.0,0,0.0,,,,,,,,,
136636,2013-05-03,,5.0,8210.0,639.0,1.0,1.0,0,0.0,,,,,,,,,
136649,2013-05-03,,5.0,8150.0,1038.0,1.0,1.0,0,0.0,,,,,,,,,
136684,2013-05-03,,5.0,6799.0,760.0,1.0,1.0,0,0.0,,,,,,,,,
136723,2013-05-03,,5.0,7152.0,882.0,1.0,1.0,0,0.0,,,,,,,,,
136750,2013-05-03,,5.0,12024.0,957.0,1.0,1.0,0,0.0,,,,,,,,,
136799,2013-05-03,,5.0,7571.0,850.0,1.0,1.0,0,0.0,,,,,,,,,
136848,2013-05-03,,5.0,5797.0,743.0,1.0,1.0,,0.0,,,,,,,,,
136893,2013-05-03,,5.0,6810.0,650.0,1.0,1.0,0,0.0,,,,,,,,,
136906,2013-05-03,,5.0,10072.0,774.0,1.0,1.0,0,0.0,,,,,,,,,
136917,2013-05-03,,5.0,5772.0,877.0,1.0,1.0,0,0.0,,,,,,,,,
136933,2013-05-03,,5.0,10627.0,1634.0,1.0,1.0,0,0.0,,,,,,,,,
137008,2013-05-03,,5.0,8906.0,1085.0,1.0,1.0,0,0.0,,,,,,,,,
137029,2013-05-03,,5.0,6123.0,747.0,1.0,1.0,0,0.0,,,,,,,,,
137030,2013-05-03,,5.0,6696.0,672.0,1.0,1.0,0,0.0,,,,,,,,,
137073,2013-05-03,,5.0,7407.0,944.0,1.0,1.0,0,0.0,,,,,,,,,
137081,2013-05-03,,5.0,13003.0,1312.0,,1.0,0,0.0,,,,,,,,,
137110,2013-05-03,,5.0,2822.0,454.0,1.0,1.0,0,0.0,,,,,,,,,
137162,2013-05-04,,6.0,7228.0,969.0,1.0,,0,0.0,,,,,,,,,
137235,2013-05-04,,6.0,2102.0,200.0,1.0,0.0,0,0.0,,,,,,,,,
137245,2013-05-04,,6.0,8387.0,769.0,1.0,0.0,0,0.0,,,,,,,,,
137246,2013-05-04,,6.0,4152.0,501.0,1.0,0.0,0,0.0,,,,,,,,,
137270,2013-05-04,,6.0,5643.0,633.0,1.0,0.0,0,0.0,,,,,,,,,
137355,2013-05-04,,6.0,5895.0,505.0,1.0,0.0,0,0.0,,,,,,,,,
137382,2013-05-04,,6.0,8411.0,1415.0,1.0,0.0,0,0.0,,,,,,,,,
137391,2013-05-04,,6.0,9087.0,1075.0,1.0,,0,0.0,,,,,,,,,
137455,2013-05-04,,6.0,8636.0,1087.0,1.0,0.0,0,0.0,,,,,,,,,
137495,2013-05-04,,6.0,2255.0,324.0,1.0,0.0,0,0.0,,,,,,,,,
137501,2013-05-04,,6.0,3264.0,427.0,1.0,0.0,0,0.0,,,,,,,,,
137520,2013-05-04,,6.0,5392.0,583.0,1.0,0.0,0,0.0,,,,,,,,,
137533,2013-05-04,,6.0,,378.0,1.0,0.0,0,0.0,,,,,,,,,
137534,2013-05-04,,6.0,2459.0,273.0,1.0,0.0,0,0.0,,,,,,,,,
137643,2013-05-04,,6.0,,768.0,1.0,0.0,0,0.0,,,,,,,,,
137784,2013-05-04,,6.0,4468.0,380.0,1.0,0.0,0,0.0,,,,,,,,,
137827,2013-05-04,,6.0,5466.0,560.0,1.0,0.0,0,0.0,,,,,,,,,
137877,2013-05-04,,6.0,22090.0,3928.0,1.0,0.0,0,0.0,,,,,,,,,
137891,2013-05-04,,6.0,4770.0,662.0,1.0,0.0,0,0.0,,,,,,,,,
137925,2013-05-04,,6.0,3443.0,534.0,1.0,0.0,0,0.0,,,,,,,,,
137946,2013-05-04,,6.0,2074.0,243.0,1.0,0.0,0,0.0,,,,,,,,,
137972,2013-05-04,,6.0,6236.0,757.0,1.0,0.0,0,0.0,,,,,,,,,
138007,2013-05-04,,,6157.0,581.0,1.0,0.0,0,0.0,,,,,,,,,
138043,2013-05-04,,6.0,5014.0,704.0,1.0,,0,0.0,,,,,,,,,
138067,2013-05-04,,6.0,2808.0,355.0,1.0,0.0,0,0.0,,,,,,,,,
138170,2013-05-04,,6.0,3990.0,421.0,1.0,0.0,0,0.0,,,,,,,,,
138218,2013-05-04,,6.0,4457.0,572.0,1.0,0.0,0,0.0,,,,,,,,,
138232,2013-05-04,,6.0,4395.0,410.0,1.0,0.0,0,0.0,,,,,,,,,
138261,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138302,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138304,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138308,2013-05-05,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
138353,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138410,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138484,2013-05-05,,7.0,1314.0,207.0,1.0,0.0,0,0.0,,,,,,,,,
138510,2013-05-05,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
138564,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138661,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138710,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138735,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138758,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138769,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138839,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138889,2013-05-05,,7.0,1764.0,,1.0,0.0,0,0.0,,,,,,,,,
138905,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
138964,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139004,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139041,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139057,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139076,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139103,2013-05-05,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
139162,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139235,2013-05-05,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
139254,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139300,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139304,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139357,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139358,2013-05-05,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
139400,2013-05-06,,,6559.0,623.0,1.0,0.0,0,0.0,,,,,,,,,
139427,2013-05-06,,1.0,,1162.0,1.0,0.0,0,0.0,,,,,,,,,
139460,2013-05-06,,1.0,9861.0,1367.0,1.0,0.0,0,1.0,,,,,,,,,
139472,2013-05-06,,1.0,5750.0,832.0,1.0,0.0,0,0.0,,,,,,,,,
139485,2013-05-06,,1.0,5133.0,727.0,1.0,0.0,0,0.0,,,,,,,,,
139504,2013-05-06,,1.0,5608.0,666.0,1.0,0.0,0,0.0,,,,,,,,,
139564,2013-05-06,,1.0,11849.0,1264.0,1.0,0.0,0,0.0,,,,,,,,,
139603,2013-05-06,,1.0,8898.0,1739.0,1.0,0.0,0,0.0,,,,,,,,,
139618,2013-05-06,,1.0,3985.0,373.0,1.0,0.0,0,0.0,,,,,,,,,
